"TUMBOL_ID","TUMBOL_NAME","AMPHUR_ID","AMPHUR_NAME","PROVINCE_ID","PROVINCE_NAME","TOTAL_POPULATION","TESABAN_FLAG","TNAME","MAP_TUMBOL_ID"
"580305","ทุ่งยาว","5803","ปาย","58","แม่ฮ่องสอน",3444,0,"ทุ่งยาว","580305"
"600112","พระนอน","6001","เมืองนครสวรรค์","60","นครสวรรค์",7310,0,"พระนอน","600112"
"600209","หาดสูง","6002","โกรกพระ","60","นครสวรรค์",1516,0,"หาดสูง","600209"
"600307","หนองกระเจา","6003","ชุมแสง","60","นครสวรรค์",3024,0,"หนองกระเจา","600307"
"600310","ไผ่สิงห์","6003","ชุมแสง","60","นครสวรรค์",2084,0,"ไผ่สิงห์","600310"
"600311","ฆะมัง","6003","ชุมแสง","60","นครสวรรค์",2284,0,"ฆะมัง","600311"
"600513","เจริญผล","6005","บรรพตพิสัย","60","นครสวรรค์",5574,0,"เจริญผล","600513"
"600701","ตาคลี","6007","ตาคลี","60","นครสวรรค์",13762,0,"ตาคลี","600701"
"600805","วังมหากร","6008","ท่าตะโก","60","นครสวรรค์",4359,0,"วังมหากร","600805"
"600810","หนองหลวง","6008","ท่าตะโก","60","นครสวรรค์",4382,0,"หนองหลวง","600810"
"600901","โคกเดื่อ","6009","ไพศาลี","60","นครสวรรค์",3915,0,"โคกเดื่อ","600901"
"450520","บึงนคร","4505","ธวัชบุรี","45","ร้อยเอ็ด",4254,0,"บึงนคร","450520"
"450602","แสนสุข","4506","พนมไพร","45","ร้อยเอ็ด",4848,0,"แสนสุข","450602"
"451002","นางาม","4510","เสลภูมิ","45","ร้อยเอ็ด",5491,0,"นางาม","451002"
"451003","เมืองไพร","4510","เสลภูมิ","45","ร้อยเอ็ด",4480,0,"เมืองไพร","451003"
"451004","นาแซง","4510","เสลภูมิ","45","ร้อยเอ็ด",3311,0,"นาแซง","451004"
"451408","หนองบัว","4514","อาจสามารถ","45","ร้อยเอ็ด",2330,0,"หนองบัว","451408"
"451705","ดงสิงห์","4517","จังหาร","45","ร้อยเอ็ด",7950,0,"ดงสิงห์","451705"
"460115","หนองกุง","4601","เมืองกาฬสินธุ์","46","กาฬสินธุ์",3621,0,"หนองกุง","460115"
"730320","บางพระ","7303","นครชัยศรี","73","นครปฐม",2518,0,"บางพระ","730320"
"730603","หอมเกร็ด","7306","สามพราน","73","นครปฐม",6244,0,"หอมเกร็ด","730603"
"740251","เทศบาลนคร อ้อมน้อย","7402","กระทุ่มแบน","74","สมุทรสาคร",19701,1,"อ้อมน้อย","740202"
"750206","ดอนมะโนรา","7502","บางคนที","75","สมุทรสงคราม",2834,0,"ดอนมะโนรา","750206"
"750302","สวนหลวง","7503","อัมพวา","75","สมุทรสงคราม",3814,0,"สวนหลวง","750302"
"750303","ท่าคา","7503","อัมพวา","75","สมุทรสงคราม",3934,0,"ท่าคา","750303"
"760109","เวียงคอย","7601","เมืองเพชรบุรี","76","เพชรบุรี",928,0,"เวียงคอย","760109"
"601110","เนินขี้เหล็ก","6011","ลาดยาว","60","นครสวรรค์",4745,0,"เนินขี้เหล็ก","601110"
"601304","วังซ่าน","6013","แม่วงก์","60","นครสวรรค์",6697,0,"วังซ่าน","601304"
"610151","เทศบาลเมือง อุทัยธานี","6101","เมืองอุทัยธานี","61","อุทัยธานี",6574,1,"อุทัยธานี",""
"610351","เทศบาลตำบล สว่างอารมณ์","6103","สว่างอารมณ์","61","อุทัยธานี",931,1,"สว่างอารมณ์","610301"
"620206","พานทอง","6202","ไทรงาม","62","กำแพงเพชร",5239,0,"พานทอง","620206"
"620407","บ่อถ้ำ","6204","ขาณุวรลักษบุรี","62","กำแพงเพชร",8651,0,"บ่อถ้ำ","620407"
"620509","วังไทร","6205","คลองขลุง","62","กำแพงเพชร",6612,0,"วังไทร","620509"
"620516","คลองสมบูรณ์","6205","คลองขลุง","62","กำแพงเพชร",3124,0,"คลองสมบูรณ์","620516"
"620651","เทศบาลตำบล พรานกระต่าย","6206","พรานกระต่าย","62","กำแพงเพชร",5601,1,"พรานกระต่าย","620601"
"630304","ย่านรี","6303","สามเงา","63","ตาก",2578,0,"ย่านรี","630304"
"630405","สามหมื่น","6304","แม่ระมาด","63","ตาก",3669,0,"สามหมื่น","630405"
"630501","ท่าสองยาง","6305","ท่าสองยาง","63","ตาก",3922,0,"ท่าสองยาง","630501"
"630609","ด่านแม่ละเมา","6306","แม่สอด","63","ตาก",4948,0,"ด่านแม่ละเมา","630609"
"640303","บ้านป้อม","6403","คีรีมาศ","64","สุโขทัย",3177,0,"บ้านป้อม","640303"
"640601","คลองตาล","6406","ศรีสำโรง","64","สุโขทัย",3601,0,"คลองตาล","640601"
"640714","หนองกลับ","6407","สวรรคโลก","64","สุโขทัย",4656,0,"หนองกลับ","640714"
"650115","พลายชุมพล","6501","เมืองพิษณุโลก","65","พิษณุโลก",4584,0,"พลายชุมพล","650115"
"650154","เทศบาลตำบล บ้านใหม่","6501","เมืองพิษณุโลก","65","พิษณุโลก",837,1,"บ้านใหม่",""
"650402","ปลักแรด","6504","บางระกำ","65","พิษณุโลก",3143,0,"ปลักแรด","650402"
"650701","วัดโบสถ์","6507","วัดโบสถ์","65","พิษณุโลก",1826,0,"วัดโบสถ์","650701"
"650904","วังโพรง","6509","เนินมะปราง","65","พิษณุโลก",3983,0,"วังโพรง","650904"
"660115","ป่ามะคาบ","6601","เมืองพิจิตร","66","พิจิตร",4801,0,"ป่ามะคาบ","660115"
"660613","วัดขวาง","6606","โพทะเล","66","พิจิตร",3586,0,"วัดขวาง","660613"
"661201","บ้านนา","6612","วชิรบารมี","66","พิจิตร",6464,0,"บ้านนา","661201"
"670103","บ้านโตก","6701","เมืองเพชรบูรณ์","67","เพชรบูรณ์",8458,0,"บ้านโตก","670103"
"670205","ลาดแค","6702","ชนแดน","67","เพชรบูรณ์",7898,0,"ลาดแค","670205"
"670208","ซับพุทรา","6702","ชนแดน","67","เพชรบูรณ์",2929,0,"ซับพุทรา","670208"
"670703","บ้านโภชน์","6707","หนองไผ่","67","เพชรบูรณ์",5808,0,"บ้านโภชน์","670703"
"671103","เขาค้อ","6711","เขาค้อ","67","เพชรบูรณ์",5738,0,"เขาค้อ","671103"
"671105","สะเดาะพง","6711","เขาค้อ","67","เพชรบูรณ์",1360,0,"สะเดาะพง","671105"
"700106","คุ้งน้ำวน","7001","เมืองราชบุรี","70","ราชบุรี",2002,0,"คุ้งน้ำวน","700106"
"700351","เทศบาลตำบล บ้านชัฎป่าหวาย","7003","สวนผึ้ง","70","ราชบุรี",2596,1,"บ้านชัฎป่าหวาย",""
