PROV_CODE,AMP_CODE,TAM_CODE,PROV_NAMT,PROV_NAME,AMP_NAMT,AMP_NAME,TAM_NAMT,TAM_NAME,PA,tumbol_ID,amenity,name,name_th,layer
20,4,2,ชลบุรี,CHON BURI,บางละมุง,BANG LAMUNG,หนองปรือ,NONG PRUE,2004,200402,clinic,มิลเลี่ยน คลินิกเวชกรรม,,clinic
50,5,1,เชียงใหม่,CHIANG MAI,ดอยสะเก็ด,DOI SAKET,เชิงดอย,CHOENG DOI,5005,500501,clinic,คลินิกทันตกรรมเชิงดอย,,clinic
27,3,2,สระแก้ว,SA KAEO,ตาพระยา,TA PHRAYA,ทัพเสด็จ,THAP SADET,2703,270302,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล,,clinic
27,3,2,สระแก้ว,SA KAEO,ตาพระยา,TA PHRAYA,ทัพเสด็จ,THAP SADET,2703,270302,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล,,clinic
20,1,16,ชลบุรี,CHON BURI,เมืองชลบุรี,MUEANG CHON BURI,เสม็ด,SAMET,2001,200116,clinic,ดีมอร์ คลินิก,,clinic
20,1,16,ชลบุรี,CHON BURI,เมืองชลบุรี,MUEANG CHON BURI,เสม็ด,SAMET,2001,200116,clinic,มนตรา คลินิก,,clinic
27,3,2,สระแก้ว,SA KAEO,ตาพระยา,TA PHRAYA,ทัพเสด็จ,THAP SADET,2703,270302,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล,,clinic
20,9,2,ชลบุรี,CHON BURI,สัตหีบ,SATTAHIP,นาจอมเทียน,NA CHOM THIAN,2009,200902,clinic,,,clinic
60,10,3,นครสวรรค์,NAKHON SAWAN,พยุหะคีรี,PHAYUHA KHIRI,นิคมเขาบ่อแก้ว,NIKHOM KHAO BO KAEO,6010,601003,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล บ้านเขาบ่อแก้ว,,clinic
60,10,8,นครสวรรค์,NAKHON SAWAN,พยุหะคีรี,PHAYUHA KHIRI,ท่าน้ำอ้อย,THA NAM OI,6010,601008,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล บ้านท่าน้ำอ้อย,,clinic
60,10,4,นครสวรรค์,NAKHON SAWAN,พยุหะคีรี,PHAYUHA KHIRI,ม่วงหัก,MUANG HAK,6010,601004,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล บ้านเขาไม้เดน,,clinic
60,10,11,นครสวรรค์,NAKHON SAWAN,พยุหะคีรี,PHAYUHA KHIRI,สระทะเล,SA THALE,6010,601011,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล บ้านสระทะเล,,clinic
34,1,1,อุบลราชธานี,UBON RATCHATHANI,เมืองอุบลราชธานี,MUEANG UBON RATCHATHANI,ในเมือง,NAI MUEANG,3401,340101,clinic,Praput Medical Clinik,,clinic
57,1,15,เชียงราย,CHIANG RAI,เมืองเชียงราย,MUEANG CHIANG RAI,ดอยลาน,DOI LAN,5701,570115,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล ดอยลาน,,clinic
55,14,7,น่าน,NAN,ภูเพียง,PHU PHIANG,ฝายแก้ว,FAI KAEO,5514,551407,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล บุปผาราม,,clinic
34,1,1,อุบลราชธานี,UBON RATCHATHANI,เมืองอุบลราชธานี,MUEANG UBON RATCHATHANI,ในเมือง,NAI MUEANG,3401,340101,clinic,The SK Clinic,,clinic
30,7,2,นครราชสีมา,NAKHON RATCHASIMA,โชคชัย,CHOK CHAI,พลับพลา,PHLAPPHLA,3007,300702,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล,,clinic
42,14,1,เลย,LOEI,หนองหิน,NONG HIN,หนองหิน,NONG HIN,4214,421401,clinic,,,clinic
56,2,1,พะเยา,PHAYAO,จุน,CHUN,ห้วยข้าวก่ำ,HUAI KHAO KAM,5602,560201,clinic,โรงพยาบาลจุน,,clinic
41,6,6,อุดรธานี,UDON THANI,หนองหาน,NONG HAN,สะแบง,SABAENG,4106,410606,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล สะแบง,,clinic
56,4,3,พะเยา,PHAYAO,เชียงม่วน,CHIANG MUAN,สระ,SA,5604,560403,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล บ้านท่าฟ้าใต้,,clinic
56,4,1,พะเยา,PHAYAO,เชียงม่วน,CHIANG MUAN,เชียงม่วน,CHIANG MUAN,5604,560401,clinic,โรงพยาบาลเชียงม่วน,,clinic
55,1,17,น่าน,NAN,เมืองน่าน,MUEANG NAN,สะเนียน,SANIAN,5501,550117,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล บ้านน้ำโค้ง,,clinic
81,1,16,กระบี่,KRABI,เมืองกระบี่,MUEANG KRABI,อ่าวนาง,AO NANG,8101,810116,clinic,World Med Centre,,clinic
81,1,16,กระบี่,KRABI,เมืองกระบี่,MUEANG KRABI,อ่าวนาง,AO NANG,8101,810116,clinic,SOS Railay Clinic,,clinic
25,2,2,ปราจีนบุรี,PRACHIN BURI,กบินทร์บุรี,KABIN BURI,เมืองเก่า,MUEANG KAO,2502,250202,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล เมืองเก่า,,clinic
55,7,7,น่าน,NAN,เวียงสา,WIANG SA,น้ำมวบ,NAM MUAP,5507,550707,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล น้ำมวบ,,clinic
50,1,7,เชียงใหม่,CHIANG MAI,เมืองเชียงใหม่,MUEANG CHIANG MAI,ช้างเผือก,CHANG PHUEAK,5001,500107,clinic,The River Rehab,,clinic
50,1,14,เชียงใหม่,CHIANG MAI,เมืองเชียงใหม่,MUEANG CHIANG MAI,ฟ้าฮ่าม,FA HAM,5001,500114,clinic,The River Rehab,,clinic
55,7,7,น่าน,NAN,เวียงสา,WIANG SA,น้ำมวบ,NAM MUAP,5507,550707,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล บ้านสาลี่,,clinic
45,5,4,ร้อยเอ็ด,ROI ET,ธวัชบุรี,THAWAT BURI,ธวัชบุรี,THAWAT BURI,4505,450504,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล,,clinic
45,10,18,ร้อยเอ็ด,ROI ET,เสลภูมิ,SELAPHUM,บึงเกลือ,BUENG KLUEA,4510,451018,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล,,clinic
45,10,3,ร้อยเอ็ด,ROI ET,เสลภูมิ,SELAPHUM,เมืองไพร,MUEANG PHRAI,4510,451003,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล,,clinic
31,5,8,บุรีรัมย์,BURI RAM,หนองกี่,NONG KI,ท่าโพธิ์ชัย,THA PHO CHAI,3105,310508,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล,,clinic
31,4,15,บุรีรัมย์,BURI RAM,นางรอง,NANG RONG,ก้านเหลือง,KAN LUEANG,3104,310415,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล,,clinic
53,6,2,อุตรดิตถ์,UTTARADIT,บ้านโคก,BAN KHOK,บ้านโคก,BAN KHOK,5306,530602,clinic,โรงพยาบาลบ้านโคก,,clinic
53,6,3,อุตรดิตถ์,UTTARADIT,บ้านโคก,BAN KHOK,นาขุม,NA KHUM,5306,530603,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล บ้านสุมข้าม,,clinic
65,3,5,พิษณุโลก,PHITSANULOK,ชาติตระการ,CHAT TRAKAN,บ่อภาค,BO PHAK,6503,650305,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล บ้านชำนาญจุ้ย,,clinic
42,6,5,เลย,LOEI,นาแห้ว,NA HAEO,เหล่ากอหก,LAO KO HOK,4206,420605,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล บ้านนาเจริญ,,clinic
42,6,5,เลย,LOEI,นาแห้ว,NA HAEO,เหล่ากอหก,LAO KO HOK,4206,420605,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล เหล่ากอหก,,clinic
42,6,2,เลย,LOEI,นาแห้ว,NA HAEO,แสงภา,SAENG PHA,4206,420602,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล แสงภา,,clinic
42,6,1,เลย,LOEI,นาแห้ว,NA HAEO,นาแห้ว,NA HAEO,4206,420601,clinic,โรงพยาบาลอำเภอนาแห้ว,,clinic
42,5,8,เลย,LOEI,ด่านซ้าย,DAN SAI,โป่ง,PONG,4205,420508,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล บ้านกกจำปา,,clinic
67,11,2,เพชรบูรณ์,PHETCHABUN,เขาค้อ,KHAO KHO,แคมป์สน,KHAEM SON,6711,671102,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล บ้านป่าคา,,clinic
50,13,10,เชียงใหม่,CHIANG MAI,สันกำแพง,SAN KAMPHAENG,แม่ปูคา,MAE PU KHA,5013,501310,clinic,บ้านคุณพิมพ์,,clinic
82,2,1,พังงา,PHANGNGA,เกาะยาว,KO YAO,เกาะยาวน้อย,KO YAO NOI,8202,820201,clinic,First standard clinic,,clinic
33,18,1,ศรีสะเกษ,SI SA KET,เมืองจันทร์,MUEANG CHAN,เมืองจันทร์,MUEANG CHAN,3318,331801,,,,clinic
39,4,5,หนองบัวลำภู,NONG BUA LAM PHU,ศรีบุญเรือง,SI BUN RUEANG,นากอก,NA KOK,3904,390405,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล,,clinic
39,4,6,หนองบัวลำภู,NONG BUA LAM PHU,ศรีบุญเรือง,SI BUN RUEANG,โนนสะอาด,NON SA-AT,3904,390406,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล,,clinic
35,6,6,ยโสธร,YASOTHON,มหาชนะชัย,MAHA CHANA CHAI,ม่วง,MUANG,3506,350606,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล บ้านโพธิ์ศรี,,clinic
52,5,5,ลำปาง,LAMPANG,งาว,NGAO,ปงเตา,PONG TAO,5205,520505,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล,,clinic
52,5,2,ลำปาง,LAMPANG,งาว,NGAO,หลวงใต้,LUANG TAI,5205,520502,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล,,clinic
84,1,1,สุราษฎร์ธานี,SURAT THANI,เมืองสุราษฎร์ธานี,MUEANG SURAT THANI,ตลาด,TALAT,8401,840101,clinic,Evergreen clinic,,clinic
11,1,10,สมุทรปราการ,SAMUT PRAKAN,เมืองสมุทรปราการ,MUEANG SAMUT PRAKAN,แพรกษา,PHRAEKSA,1101,110110,clinic,Emma Clinic,เอมม่าคลินิก (สาขาแพรกษา),clinic
10,21,7,กรุงเทพมหานคร,BANGKOK,บางขุนเทียน,BANG KHUN THIAN,แสมดำ,SAMAE DAM,1021,102107,clinic,Emma Clinic,เอมม่าคลินิก (สาขาพระราม 2),clinic
10,39,1,กรุงเทพมหานคร,BANGKOK,วัฒนา,VADHANA,คลองเตยเหนือ,KHLONG TOEI NUEA,1039,103901,clinic,Emma Clinic,เอมม่าคลินิก (สาขาอโศก),clinic
38,3,4,บึงกาฬ,BUENG KAN,โซ่พิสัย,SO PHISAI,คำแก้ว,KHAM KAEO,3803,380304,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล,,clinic
38,3,5,บึงกาฬ,BUENG KAN,โซ่พิสัย,SO PHISAI,บัวตูม,BUA TUM,3803,380305,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล,,clinic
82,5,7,พังงา,PHANGNGA,ตะกั่วป่า,TAKUA PA,คึกคัก,KHUEK KHAK,8205,820507,clinic,Bangkok Medical,,clinic
80,9,8,นครศรีธรรมราช,NAKHON SI THAMMARAT,ทุ่งสง,THUNG SONG,กะปาง,KAPANG,8009,800908,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล กะปาง,,clinic
22,1,7,จันทบุรี,CHANTHABURI,เมืองจันทบุรี,MUEANG CHANTHABURI,จันทนิมิต,CHANTHANIMIT,2201,220107,clinic,,,clinic
12,2,1,นนทบุรี,NONTHABURI,บางกรวย,BANG KRUAI,วัดชลอ,WAT CHALO,1202,120201,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล บางขนุน,,clinic
33,22,1,ศรีสะเกษ,SI SA KET,ศิลาลาด,SILA LAT,กุง,KUNG,3322,332201,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล บ้านสงยาง,,clinic
55,5,14,น่าน,NAN,ปัว,PUA,วรนคร,WORA NAKHON,5505,550514,clinic,โรงพยาบาลสมเด็จพระยุพราชปัว,,clinic
55,5,14,น่าน,NAN,ปัว,PUA,วรนคร,WORA NAKHON,5505,550514,clinic,โรงพยาบาลสมเด็จพระยุพราชปัว,,clinic
22,4,4,จันทบุรี,CHANTHABURI,โป่งน้ำร้อน,PONG NAM RON,หนองตาคง,NONG TA KHONG,2204,220404,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล,,clinic
22,7,4,จันทบุรี,CHANTHABURI,สอยดาว,SOI DAO,ทรายขาว,SAI KHAO,2207,220704,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล,,clinic
33,1,11,ศรีสะเกษ,SI SA KET,เมืองศรีสะเกษ,MUEANG SI SA KET,โพนข่า,PHON KHA,3301,330111,clinic,โรงพยาบาลส่งเสริมสุขภาพตำบล กุดโง้ง,,clinic
